fullpath,item_idx,pose_detected,pose_512,pose_is_none
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/4/1291.png,4,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00@\xcf?\xcd\xcc\xcc\xcc\xcc\xcc\xcb?\x00\x00\x00\x00\x00\xc0\xdd?\x00\x00\x00\x00\x00\x80\xd7?\x00\x00\x00\x00\x00\xd0\xe4?\x9a\x99\x99\x99\x99\x99\xd5?\x00\x00\x00\x00\x00P\xe8?\x9a\x99\x99\x99\x99\x99\xe3?\x00\x00\x00\x00\x00\xb0\xe6?\x9a\x99\x99\x99\x99\xd9\xe8?\x00\x00\x00\x00\x00\x00\xd2?333333\xd9?\x00\x00\x00\x00\x00\x00\xd3?\xcd\xcc\xcc\xcc\xcc\x8c\xe6?\x00\x00\x00\x00\x00\x00\xd7?fffff&\xec?\x00\x00\x00\x00\x00\x80\xe6?33333\xb3\xeb?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdd?\x00\x00\x00\x00\x00@\xed?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xd0?\x00\x00\x00\x00\x00\x00\xc8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xd6?\xcd\xcc\xcc\xcc\xcc\xcc\xc7?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/40/1292.png,40,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00P\xe1?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd0\xe1?\xcd\xcc\xcc\xcc\xcc\xcc\xbe?\x00\x00\x00\x00\x00\xc0\xdc?ffffff\xc0?\x00\x00\x00\x00\x00\xc0\xda?fffff\xe6\xd0?\x00\x00\x00\x00\x00 \xda?\x00\x00\x00\x00\x00\x80\xd9?\x00\x00\x00\x00\x000\xe5?ffffff\xbc?\x00\x00\x00\x00\x000\xe7?\xcd\xcc\xcc\xcc\xcc\xcc\xce?\x00\x00\x00\x00\x00\x90\xe7?fffff\xe6\xd7?\x00\x00\x00\x00\x00`\xdf?\xcd\xcc\xcc\xcc\xccL\xd7?\x00\x00\x00\x00\x00\xe0\xde?\xcd\xcc\xcc\xcc\xcc\x0c\xe2?\x00\x00\x00\x00\x00\xa0\xde?\xcd\xcc\xcc\xcc\xccL\xe9?\x00\x00\x00\x00\x00`\xe4?\x9a\x99\x99\x99\x99\x19\xd7?\x00\x00\x00\x00\x00\x00\xe6?333333\xe2?\x00\x00\x00\x00\x00\xe0\xe5?ffffff\xea?\x00\x00\x00\x00\x00\x90\xe0?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xe1?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xdf?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xe3?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/40/1293.png,40,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00`\xd8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe0\xda?333333\xc9?\x00\x00\x00\x00\x00`\xd0?\x00\x00\x00\x00\x00\x00\xcd?\x00\x00\x00\x00\x00\xa0\xd0?\xcd\xcc\xcc\xcc\xccL\xdc?\x00\x00\x00\x00\x00\xc0\xc5?\x00\x00\x00\x00\x00@\xe2?\x00\x00\x00\x00\x00\x90\xe2?ffffff\xc5?\x00\x00\x00\x00\x000\xe8?\x00\x00\x00\x00\x00\x00\xdb?\x00\x00\x00\x00\x00\x00\xe7?33333\xb3\xe6?\x00\x00\x00\x00\x00\x80\xd3?\xcd\xcc\xcc\xcc\xccL\xe6?\x00\x00\x00\x00\x00@\xcf?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xdf?\xcd\xcc\xcc\xcc\xcc\xcc\xe6?\x00\x00\x00\x00\x00`\xd6?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\xd5?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xda?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xd1?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdd?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/40/1294.png,40,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x000\xe5?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xdd?\x00\x00\x00\x00\x00\x00\xc7?\x00\x00\x00\x00\x00\xa0\xe5?333333\xc5?\x00\x00\x00\x00\x00@\xe9?\xcd\xcc\xcc\xcc\xcc\x0c\xe0?\x00\x00\x00\x00\x00\xf0\xea?33333\xf3\xe7?\x00\x00\x00\x00\x00\xc0\xcd?\x9a\x99\x99\x99\x99\x99\xc8?\x00\x00\x00\x00\x00@\xc6?\x9a\x99\x99\x99\x99Y\xe0?\x00\x00\x00\x00\x00\xc0\xd0?33333\xf3\xe5?\x00\x00\x00\x00\x00\xd0\xe3?fffff\xa6\xe7?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00`\xd6?fffff&\xe8?\x00\x00\x00\x00\x00\x80\xd7?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x90\xe4?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xe2?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/40/1295.png,40,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x80\xd0?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xe1?\x9a\x99\x99\x99\x99\x99\xd7?\x00\x00\x00\x00\x00@\xd0?\x9a\x99\x99\x99\x99\x99\xd6?\x00\x00\x00\x00\x00@\xc8?\x9a\x99\x99\x99\x99Y\xe6?\x00\x00\x00\x00\x00\x00\x00\x0033333s\xed?\x00\x00\x00\x00\x000\xec?\x00\x00\x00\x00\x00\x80\xd9?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xce?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xd3?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00p\xe2?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/400/1296.png,400,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\xc0\xdc?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xb0\xe0?\xcd\xcc\xcc\xcc\xcc\xcc\xbc?\x00\x00\x00\x00\x00 \xdb?\x9a\x99\x99\x99\x99\x99\xc1?\x00\x00\x00\x00\x00\x00\xdd?\x00\x00\x00\x00\x00\x80\xd0?\x00\x00\x00\x00\x00\xc0\xdd?fffff\xe6\xd2?\x00\x00\x00\x00\x00\xf0\xe3?\xcd\xcc\xcc\xcc\xcc\xcc\xb6?\x00\x00\x00\x00\x000\xe6?\x00\x00\x00\x00\x00\x00\xcf?\x00\x00\x00\x00\x00@\xe3?\xcd\xcc\xcc\xcc\xccL\xd2?\x00\x00\x00\x00\x00\x00\xde?\xcd\xcc\xcc\xcc\xccL\xd9?\x00\x00\x00\x00\x00\xe0\xdd?\xcd\xcc\xcc\xcc\xcc\x8c\xe3?\x00\x00\x00\x00\x00\xe0\xdd?\x00\x00\x00\x00\x00\xc0\xe9?\x00\x00\x00\x00\x00\x90\xe3?fffff\xe6\xd8?\x00\x00\x00\x00\x000\xe5?fffff&\xe4?\x00\x00\x00\x00\x00\xe0\xe6?\xcd\xcc\xcc\xcc\xcc\x0c\xeb?\x00\x00\x00\x00\x00@\xdb?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xdd?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xda?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xe0?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/400/1297.png,400,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x00\xda?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xe1?\x9a\x99\x99\x99\x99\x99\xcd?\x00\x00\x00\x00\x00`\xd4?333333\xce?\x00\x00\x00\x00\x00\xa0\xd1?fffff\xa6\xe0?\x00\x00\x00\x00\x00@\xce?\xcd\xcc\xcc\xcc\xcc\xcc\xe9?\x00\x00\x00\x00\x00@\xe8?\xcd\xcc\xcc\xcc\xcc\xcc\xcc?\x00\x00\x00\x00\x00\xe0\xe9?\x00\x00\x00\x00\x00\x00\xe0?\x00\x00\x00\x00\x00\xb0\xe4?\xcd\xcc\xcc\xcc\xcc\x8c\xe2?\x00\x00\x00\x00\x00\xe0\xd8?fffff\xe6\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00P\xe5?\x9a\x99\x99\x99\x99\xd9\xe8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xd8?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa0\xdc?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00@\xe2?\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/400/1298.png,400,False,,True
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/400/1299.png,400,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00p\xe5?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xdc?\xcd\xcc\xcc\xcc\xcc\xcc\xc9?\x00\x00\x00\x00\x000\xe7?\x9a\x99\x99\x99\x99\x99\xc9?\x00\x00\x00\x00\x00\x80\xe9?33333\xf3\xe2?\x00\x00\x00\x00\x00`\xe7?\xcd\xcc\xcc\xcc\xccL\xe9?\x00\x00\x00\x00\x00\x80\xc3?\x9a\x99\x99\x99\x99\x99\xca?\x00\x00\x00\x00\x00\x00\xc2?33333\xb3\xe3?\x00\x00\x00\x00\x00@\xc8?\x00\x00\x00\x00\x00\xc0\xeb?\x00\x00\x00\x00\x00\xd0\xe4?333333\xeb?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xd5?\x9a\x99\x99\x99\x99\xd9\xeb?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xb0\xe4?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x90\xe2?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/401/1300.png,401,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00`\xdd?333333\xc3?\x00\x00\x00\x00\x00\xc0\xde?33333\xb3\xd5?\x00\x00\x00\x00\x00\xe0\xd2?\x9a\x99\x99\x99\x99\x99\xd4?\x00\x00\x00\x00\x00\x00`?333333\xe1?\x00\x00\x00\x00\x00@\xd0?\x00\x00\x00\x00\x00\x00\xd4?\x00\x00\x00\x00\x00\x10\xe5?ffffff\xd7?\x00\x00\x00\x00\x00\xd0\xe5?fffff\xa6\xe4?\x00\x00\x00\x00\x00\x00\xe2?\x00\x00\x00\x00\x00\x80\xd6?\x00\x00\x00\x00\x00\xa0\xd1?\xcd\xcc\xcc\xcc\xcc\x0c\xe4?\x00\x00\x00\x00\x00\x00\x00\x00fffff&\xe4?\x00\x00\x00\x00\x00 \xd1?\x00\x00\x00\x00\x00@\xea?\x00\x00\x00\x00\x000\xe0?fffff&\xe5?\x00\x00\x00\x00\x00 \xe6?\x00\x00\x00\x00\x00@\xe8?\x00\x00\x00\x00\x00 \xdd?ffffff\xec?\x00\x00\x00\x00\x00\xc0\xda?\x9a\x99\x99\x99\x99\x99\xbf?\x00\x00\x00\x00\x00p\xe0?\xcd\xcc\xcc\xcc\xcc\xcc\xbe?\x00\x00\x00\x00\x00`\xd8?\x00\x00\x00\x00\x00\x00\xc5?\x00\x00\x00\x00\x00\xc0\xe2?\x00\x00\x00\x00\x00\x00\xc7?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/401/1301.png,401,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00`\xdd?\x9a\x99\x99\x99\x99\x99\xca?\x00\x00\x00\x00\x00\x90\xe0?ffffff\xd9?\x00\x00\x00\x00\x00`\xd3?\xcd\xcc\xcc\xcc\xccL\xd8?\x00\x00\x00\x00\x00\xc0\xcd?fffff\xa6\xe4?\x00\x00\x00\x00\x00@\xc3?\x00\x00\x00\x00\x00\x00\xec?\x00\x00\x00\x00\x00\xb0\xe7?\x00\x00\x00\x00\x00\x80\xda?\x00\x00\x00\x00\x00\xa0\xe7?\x9a\x99\x99\x99\x99\xd9\xe7?\x00\x00\x00\x00\x00\x00\xe6?33333\xf3\xef?\x00\x00\x00\x00\x00\xc0\xd0?\x9a\x99\x99\x99\x99\x19\xee?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xe0?33333\xf3\xef?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xd9?333333\xc6?\x00\x00\x00\x00\x00 \xe0?\x00\x00\x00\x00\x00\x00\xc3?\x00\x00\x00\x00\x00@\xd7?\x9a\x99\x99\x99\x99\x99\xc7?\x00\x00\x00\x00\x00p\xe3?\x00\x00\x00\x00\x00\x00\xc1?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/401/1302.png,401,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xe1?\x9a\x99\x99\x99\x99\x99\xd0?\x00\x00\x00\x00\x00\x80\xe8?\x00\x00\x00\x00\x00\x00\xd1?\x00\x00\x00\x00\x00\x90\xea?\x00\x00\x00\x00\x00\x00\xe3?\x00\x00\x00\x00\x00@\xec?\x9a\x99\x99\x99\x99\xd9\xe8?\x00\x00\x00\x00\x00@\xd4?\xcd\xcc\xcc\xcc\xccL\xd0?\x00\x00\x00\x00\x00\xe0\xd0?\x00\x00\x00\x00\x00@\xe2?\x00\x00\x00\x00\x00\xc0\xd2?\xcd\xcc\xcc\xcc\xcc\x8c\xe7?\x00\x00\x00\x00\x00\xa0\xe5?\xcd\xcc\xcc\xcc\xcc\x8c\xea?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\xd9?\xcd\xcc\xcc\xcc\xcc\x0c\xea?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \xe5?\x00\x00\x00\x00\x00\x00\xc0?\x00\x00\x00\x00\x00\xe0\xde?\x00\x00\x00\x00\x00\x00\xbc?\x94t\x94b.',False
/mnt/datadrive/asos_dataset/tshirts_orig_bigest/401/1303.png,401,True,b'\x80\x04\x95\xad\x01\x00\x00\x00\x00\x00\x00\x8c\x15numpy.core.multiarray\x94\x8c\x0c_reconstruct\x94\x93\x94\x8c\x05numpy\x94\x8c\x07ndarray\x94\x93\x94K\x00\x85\x94C\x01b\x94\x87\x94R\x94(K\x01K\x12K\x02\x86\x94h\x03\x8c\x05dtype\x94\x93\x94\x8c\x02f8\x94\x89\x88\x87\x94R\x94(K\x03\x8c\x01<\x94NNNJ\xff\xff\xff\xffJ\xff\xff\xff\xffK\x00t\x94b\x89B \x01\x00\x00\x00\x00\x00\x00\x00@\xe2?\xcd\xcc\xcc\xcc\xcc\xcc\xbc?\x00\x00\x00\x00\x00P\xe2?ffffff\xcb?\x00\x00\x00\x00\x00@\xde?\xcd\xcc\xcc\xcc\xcc\xcc\xcb?\x00\x00\x00\x00\x00\xe0\xdc?ffffff\xd6?\x00\x00\x00\x00\x00\x80\xdc?\xcd\xcc\xcc\xcc\xcc\xcc\xdd?\x00\x00\x00\x00\x00\x90\xe5?\x00\x00\x00\x00\x00\x00\xcb?\x00\x00\x00\x00\x00\xb0\xe6?ffffff\xd5?\x00\x00\x00\x00\x00\xa0\xe6?333333\xdd?\x00\x00\x00\x00\x00`\xe0?333333\xde?\x00\x00\x00\x00\x00@\xdf?\x00\x00\x00\x00\x00\x80\xe5?\x00\x00\x00\x00\x00@\xdd?\x00\x00\x00\x00\x00@\xeb?\x00\x00\x00\x00\x00\xe0\xe4?\x00\x00\x00\x00\x00\x00\xde?\x00\x00\x00\x00\x00 \xe6?\x9a\x99\x99\x99\x99\x99\xe5?\x00\x00\x00\x00\x00\xf0\xe7?\xcd\xcc\xcc\xcc\xcc\x0c\xec?\x00\x00\x00\x00\x00\x90\xe1?\xcd\xcc\xcc\xcc\xcc\xcc\xb8?\x00\x00\x00\x00\x00\xe0\xe2?333333\xb9?\x00\x00\x00\x00\x00\x90\xe0?\xcd\xcc\xcc\xcc\xcc\xcc\xba?\x00\x00\x00\x00\x00\xf0\xe3?333333\xbb?\x94t\x94b.',False
